,time,baseline,S^2 case,S^2 case 0,S^2 all,S^2 probe 1,S^2 probe all,target,target
12689,0.00139202,100.88534,100.88534,100.88534,100.88534,100.88534,100.88534,100.878654,100.878654
12690,0.00139204,110.77597,111.28532,104.11388,108.740036,106.935646,113.88841,98.36498,98.36498
12691,0.00139206,96.12246,96.12246,96.12246,96.12246,96.12246,96.12246,96.1228,96.1228
12692,0.00139208,94.156685,94.156685,94.156685,94.156685,94.156685,94.156685,94.156,94.156
12693,0.0013921,92.46215,92.46215,92.46215,92.46215,92.46215,92.46215,92.46215,92.46215
12694,0.00139212,91.03251,91.03251,91.03251,91.03251,91.03251,91.03251,91.03246,91.03246
12695,0.00139214,89.857925,89.857925,89.857925,89.857925,89.857925,89.857925,89.85766,89.85766
12696,0.00139216,94.98452,98.09474,91.45254,92.50154,91.924965,96.86597,88.92773,88.92773
12697,0.00139219,87.975784,87.975784,87.975784,87.975784,87.975784,87.975784,88.23583,88.23583
12698,0.00139221,87.64065,87.64065,87.64065,87.64065,87.64065,87.64065,87.78003,87.78003
12699,0.00139223,87.550285,87.550285,87.550285,87.550285,87.550285,87.550285,87.550285,87.550285
12700,0.00139225,87.6995,87.6995,87.6995,87.6995,87.6995,87.6995,87.619865,87.619865
12701,0.00139227,88.044586,88.044586,88.044586,88.044586,88.044586,88.044586,88.03759,88.03759
12702,0.00139229,89.167145,92.837425,87.75154,84.9114,86.19351,90.45974,88.53222,88.53222
12703,0.00139231,89.118774,89.118774,89.118774,89.118774,89.118774,89.118774,89.08179,89.08179
12704,0.00139233,89.79932,89.79932,89.79932,89.79932,89.79932,89.79932,89.74291,89.74291
12705,0.00139235,90.578606,90.578606,90.578606,90.578606,90.578606,90.578606,90.578606,90.578606
12706,0.00139237,91.47249,91.47249,91.47249,91.47249,91.47249,91.47249,91.6521,91.6521
12707,0.0013924,93.16327,93.16327,93.16327,93.16327,93.16327,93.16327,92.99097,92.99097
12708,0.00139242,91.6424,95.17805,89.365074,88.31906,88.6686,93.261696,94.62768,94.62768
12709,0.00139244,96.42489,96.42489,96.42489,96.42489,96.42489,96.42489,96.52222,96.52222
12710,0.00139246,98.52559,98.52559,98.52559,98.52559,98.52559,98.52559,98.60669,98.60669
12711,0.00139248,100.88036,100.88036,100.88036,100.88036,100.88036,100.88036,100.88036,100.88036
12712,0.0013925,103.42517,103.42517,103.42517,103.42517,103.42517,103.42517,103.318596,103.318596
12713,0.00139252,106.037346,106.037346,106.037346,106.037346,106.037346,106.037346,105.88989,105.88989
12714,0.00139254,101.58363,103.62668,96.99484,99.26805,98.12084,104.1468,108.57958,108.57958
12715,0.00139256,110.96771,110.96771,110.96771,110.96771,110.96771,110.96771,111.37353,111.37353
12716,0.00139259,114.5581,114.5581,114.5581,114.5581,114.5581,114.5581,114.25829,114.25829
12717,0.00139261,117.22167,117.22167,117.22167,117.22167,117.22167,117.22167,117.22167,117.22167
12718,0.00139263,120.23776,120.23776,120.23776,120.23776,120.23776,120.23776,120.25097,120.25097
12719,0.00139265,123.41234,123.41234,123.41234,123.41234,123.41234,123.41234,123.34789,123.34789
12720,0.00139267,118.15181,119.551956,111.55955,115.77848,114.17979,122.30641,126.47631,126.47631
12721,0.00139269,129.2426,129.2426,129.2426,129.2426,129.2426,129.2426,129.625,129.625
12722,0.00139271,131.85216,131.85216,131.85216,131.85216,131.85216,131.85216,132.78955,132.78955
12723,0.00139274,135.96043,135.96043,135.96043,135.96043,135.96043,135.96043,135.96043,135.96043
12724,0.00139276,139.06937,139.06937,139.06937,139.06937,139.06937,139.06937,139.12572,139.12572
12725,0.00139278,142.29561,142.29561,142.29561,142.29561,142.29561,142.29561,142.26636,142.26636
12726,0.0013928,137.77905,140.30753,130.19778,135.28369,133.54224,140.48515,145.35571,145.35571
12727,0.00139282,148.04695,148.04695,148.04695,148.04695,148.04695,148.04695,148.37425,148.37425
12728,0.00139284,150.48967,150.48967,150.48967,150.48967,150.48967,150.48967,151.30127,151.30127
12729,0.00139287,154.12743,154.12743,154.12743,154.12743,154.12743,154.12743,154.12743,154.12743
12730,0.00139289,156.75673,156.75673,156.75673,156.75673,156.75673,156.75673,156.84227,156.84227
12731,0.00139291,159.4119,159.4119,159.4119,159.4119,159.4119,159.4119,159.42798,159.42798
12732,0.00139293,157.30264,159.35085,147.99889,152.44728,152.33002,159.47496,161.86475,161.86475
12733,0.00139295,163.94884,163.94884,163.94884,163.94884,163.94884,163.94884,164.15135,164.15135
12734,0.00139297,165.74478,165.74478,165.74478,165.74478,165.74478,165.74478,166.2749,166.2749
12735,0.001393,168.20972,168.20972,168.20972,168.20972,168.20972,168.20972,168.20972,168.20972
12736,0.00139302,169.86215,169.86215,169.86215,169.86215,169.86215,169.86215,169.94775,169.94775
12737,0.00139304,171.45001,171.45001,171.45001,171.45001,171.45001,171.45001,171.49219,171.49219
12738,0.00139306,172.30072,174.57083,165.1736,166.72939,167.44952,175.41956,172.84105,172.84105
12739,0.00139308,173.93628,173.93628,173.93628,173.93628,173.93628,173.93628,173.9907,173.9907
12740,0.00139311,175.10892,175.10892,175.10892,175.10892,175.10892,175.10892,174.93626,174.93626
12741,0.00139313,175.67503,175.67503,175.67503,175.67503,175.67503,175.67503,175.67503,175.67503
12742,0.00139315,176.13094,176.13094,176.13094,176.13094,176.13094,176.13094,176.20653,176.20653
12743,0.00139317,176.46371,176.46371,176.46371,176.46371,176.46371,176.46371,176.52954,176.52954
12744,0.00139319,181.01453,185.42262,176.3229,174.24185,176.07286,185.25093,176.64452,176.64452
12745,0.00139321,176.64694,176.64694,176.64694,176.64694,176.64694,176.64694,176.55247,176.55247
12746,0.00139324,176.28049,176.28049,176.28049,176.28049,176.28049,176.28049,176.25804,176.25804
12747,0.00139326,175.76878,175.76878,175.76878,175.76878,175.76878,175.76878,175.76878,175.76878
12748,0.00139328,175.04137,175.04137,175.04137,175.04137,175.04137,175.04137,175.09178,175.09178
12749,0.0013933,174.15767,174.15767,174.15767,174.15767,174.15767,174.15767,174.23193,174.23193
12750,0.00139332,181.94829,186.6603,177.66049,174.86143,176.88489,186.30061,173.19188,173.19188
12751,0.00139334,172.18951,172.18951,172.18951,172.18951,172.18951,172.18951,171.97264,171.97264
12752,0.00139337,170.45705,170.45705,170.45705,170.45705,170.45705,170.45705,170.57617,170.57617
12753,0.00139339,169.00682,169.00682,169.00682,169.00682,169.00682,169.00682,169.00682,169.00682
12754,0.00139341,167.2504,167.2504,167.2504,167.2504,167.2504,167.2504,167.27612,167.27612
12755,0.00139343,165.31067,165.31067,165.31067,165.31067,165.31067,165.31067,165.38914,165.38914
12756,0.00139345,175.07076,178.04147,168.71686,169.23793,170.28194,178.59462,163.35474,163.35474
12757,0.00139347,161.4958,161.4958,161.4958,161.4958,161.4958,161.4958,161.18407,161.18407
12758,0.00139349,159.6319,159.6319,159.6319,159.6319,159.6319,159.6319,158.89085,158.89085
12759,0.00139352,156.48584,156.48584,156.48584,156.48584,156.48584,156.48584,156.48584,156.48584
12760,0.00139354,153.99263,153.99263,153.99263,153.99263,153.99263,153.99263,153.98265,153.98265
12761,0.00139356,151.33844,151.33844,151.33844,151.33844,151.33844,151.33844,151.39893,151.39893
12762,0.00139358,162.49745,164.32782,154.178,157.18404,157.53185,165.22333,148.75684,148.75684
12763,0.0013936,146.41153,146.41153,146.41153,146.41153,146.41153,146.41153,146.07762,146.07762
12764,0.00139362,144.18707,144.18707,144.18707,144.18707,144.18707,144.18707,143.37865,143.37865
12765,0.00139365,140.67163,140.67163,140.67163,140.67163,140.67163,140.67163,140.67163,140.67163
12766,0.00139367,138.0093,138.0093,138.0093,138.0093,138.0093,138.0093,137.96678,137.96678
12767,0.00139369,135.24347,135.24347,135.24347,135.24347,135.24347,135.24347,135.2749,135.2749
12768,0.00139371,146.07317,149.09244,137.97646,142.50047,141.57281,148.76605,132.61304,132.61304
12769,0.00139373,130.28836,130.28836,130.28836,130.28836,130.28836,130.28836,129.99901,129.99901
12770,0.00139375,128.16582,128.16582,128.16582,128.16582,128.16582,128.16582,127.450195,127.450195
12771,0.00139378,124.98437,124.98437,124.98437,124.98437,124.98437,124.98437,124.98437,124.98437
12772,0.0013938,122.67665,122.67665,122.67665,122.67665,122.67665,122.67665,122.61083,122.61083
12773,0.00139382,120.344894,120.344894,120.344894,120.344894,120.344894,120.344894,120.340324,120.340324
12774,0.00139384,129.19943,132.41602,123.41032,126.0507,125.218765,134.00325,118.19335,118.19335
12775,0.00139386,116.370705,116.370705,116.370705,116.370705,116.370705,116.370705,116.18848,116.18848
12776,0.00139388,114.803345,114.803345,114.803345,114.803345,114.803345,114.803345,114.34375,114.34375
12777,0.00139391,112.64843,112.64843,112.64843,112.64843,112.64843,112.64843,112.64843,112.64843
12778,0.00139393,111.18867,111.18867,111.18867,111.18867,111.18867,111.18867,111.09057,111.09057
12779,0.00139395,109.739006,109.739006,109.739006,109.739006,109.739006,109.739006,109.66845,109.66845
12780,0.00139397,116.05664,118.90864,111.70107,111.9902,112.153534,120.714935,108.3772,108.3772
12781,0.00139399,107.16727,107.16727,107.16727,107.16727,107.16727,107.16727,107.20971,107.20971
12782,0.00139401,106.11847,106.11847,106.11847,106.11847,106.11847,106.11847,106.161125,106.161125
12783,0.00139403,105.22631,105.22631,105.22631,105.22631,105.22631,105.22631,105.22631,105.22631
12784,0.00139406,104.161896,104.161896,104.161896,104.161896,104.161896,104.161896,104.40844,104.40844
12785,0.00139408,103.60515,103.60515,103.60515,103.60515,103.60515,103.60515,103.71166,103.71166
12786,0.0013941,107.86539,110.79903,104.98913,103.13953,103.958885,111.6979,103.14452,103.14452
12787,0.00139412,102.765236,102.765236,102.765236,102.765236,102.765236,102.765236,102.7163,102.7163
12788,0.00139414,102.4829,102.4829,102.4829,102.4829,102.4829,102.4829,102.43847,102.43847
12789,0.00139416,102.32079,102.32079,102.32079,102.32079,102.32079,102.32079,102.32079,102.32079
12790,0.00139418,102.30061,102.30061,102.30061,102.30061,102.30061,102.30061,102.37035,102.37035
12791,0.00139421,102.57006,102.57006,102.57006,102.57006,102.57006,102.57006,102.58887,102.58887
12792,0.00139423,104.69222,108.21371,103.11888,99.09077,100.7822,108.19369,102.96996,102.96996
12793,0.00139425,103.54975,103.54975,103.54975,103.54975,103.54975,103.54975,103.50927,103.50927
12794,0.00139427,104.25993,104.25993,104.25993,104.25993,104.25993,104.25993,104.20263,104.20263
12795,0.00139429,105.03832,105.03832,105.03832,105.03832,105.03832,105.03832,105.03832,105.03832
12796,0.00139431,105.84172,105.84172,105.84172,105.84172,105.84172,105.84172,106.00048,106.00048
12797,0.00139434,107.171265,107.171265,107.171265,107.171265,107.171265,107.171265,107.06786,107.06786
12798,0.00139436,106.90145,109.90692,104.27602,102.13308,103.01571,110.65816,108.21606,108.21606
12799,0.00139438,109.420555,109.420555,109.420555,109.420555,109.420555,109.420555,109.42334,109.42334
12800,0.0013944,110.699615,110.699615,110.699615,110.699615,110.699615,110.699615,110.67016,110.67016
12801,0.00139442,111.94067,111.94067,111.94067,111.94067,111.94067,111.94067,111.94067,111.94067
12802,0.00139444,113.06032,113.06032,113.06032,113.06032,113.06032,113.06032,113.19677,113.19677
12803,0.00139447,114.59387,114.59387,114.59387,114.59387,114.59387,114.59387,114.43017,114.43017
12804,0.00139449,113.47473,116.51921,109.85546,108.81452,109.558716,117.954315,115.60986,115.60986
12805,0.00139451,116.67137,116.67137,116.67137,116.67137,116.67137,116.67137,116.68871,116.68871
12806,0.00139453,117.73032,117.73032,117.73032,117.73032,117.73032,117.73032,117.706535,117.706535
12807,0.00139455,118.716545,118.716545,118.716545,118.716545,118.716545,118.716545,118.716545,118.716545
12808,0.00139457,119.57454,119.57454,119.57454,119.57454,119.57454,119.57454,119.66186,119.66186
12809,0.0013946,120.63279,120.63279,120.63279,120.63279,120.63279,120.63279,120.50561,120.50561
12810,0.00139462,120.437965,124.702545,117.2437,115.411674,116.56348,125.812,121.2119,121.2119
12811,0.00139464,121.70353,121.70353,121.70353,121.70353,121.70353,121.70353,121.75952,121.75952
12812,0.00139466,122.088974,122.088974,122.088974,122.088974,122.088974,122.088974,122.138664,122.138664
12813,0.00139468,122.34228,122.34228,122.34228,122.34228,122.34228,122.34228,122.34228,122.34228
12814,0.0013947,122.437584,122.437584,122.437584,122.437584,122.437584,122.437584,122.36254,122.36254
12815,0.00139473,122.228905,122.228905,122.228905,122.228905,122.228905,122.228905,122.1897,122.1897
12816,0.00139475,124.575165,130.08186,122.51439,118.33216,120.60585,130.36217,121.818596,121.818596
12817,0.00139477,121.176636,121.176636,121.176636,121.176636,121.176636,121.176636,121.23705,121.23705
12818,0.00139479,120.35141,120.35141,120.35141,120.35141,120.35141,120.35141,120.43603,120.43603
12819,0.00139481,119.406,119.406,119.406,119.406,119.406,119.406,119.406,119.406
12820,0.00139483,118.37572,118.37572,118.37572,118.37572,118.37572,118.37572,118.13769,118.13769
12821,0.00139486,116.496704,116.496704,116.496704,116.496704,116.496704,116.496704,116.62646,116.62646
12822,0.00139488,121.56207,125.841354,118.2244,116.57414,117.65672,126.9471,114.870605,114.870605
12823,0.0013949,112.86676,112.86676,112.86676,112.86676,112.86676,112.86676,112.87084,112.87084
12824,0.00139492,110.590866,110.590866,110.590866,110.590866,110.590866,110.590866,110.6394,110.6394
12825,0.00139494,108.19042,108.19042,108.19042,108.19042,108.19042,108.19042,108.19042,108.19042
12826,0.00139497,104.582535,104.582535,104.582535,104.582535,104.582535,104.582535,105.54004,105.54004
12827,0.00139499,102.16619,102.16619,102.16619,102.16619,102.16619,102.16619,102.70727,102.70727
12828,0.00139501,110.43169,111.61952,104.84207,107.48803,106.52857,113.80229,99.713135,99.713135
12829,0.00139503,97.188065,97.188065,97.188065,97.188065,97.188065,97.188065,96.58374,96.58374
12830,0.00139505,94.51003,94.51003,94.51003,94.51003,94.51003,94.51003,93.33935,93.33935
12831,0.00139508,90.00415,90.00415,90.00415,90.00415,90.00415,90.00415,90.00415,90.00415
12832,0.0013951,86.59878,86.59878,86.59878,86.59878,86.59878,86.59878,86.605225,86.605225
12833,0.00139512,83.07213,83.07213,83.07213,83.07213,83.07213,83.07213,83.16064,83.16064
12834,0.00139514,92.22187,94.167175,85.416214,91.7751,89.10005,93.05359,79.68676,79.68676
12835,0.00139516,76.62315,76.62315,76.62315,76.62315,76.62315,76.62315,76.19799,76.19799
12836,0.00139519,72.281784,72.281784,72.281784,72.281784,72.281784,72.281784,72.706535,72.706535
12837,0.00139521,69.22143,69.22143,69.22143,69.22143,69.22143,69.22143,69.22143,69.22143
12838,0.00139523,65.838905,65.838905,65.838905,65.838905,65.838905,65.838905,65.74878,65.74878
12839,0.00139525,62.2997,62.2997,62.2997,62.2997,62.2997,62.2997,62.290524,62.290524
12840,0.00139527,70.64059,72.617905,62.750767,71.407265,68.9445,72.13136,58.84838,58.84838
12841,0.00139529,55.673077,55.673077,55.673077,55.673077,55.673077,55.673077,55.417965,55.417965
12842,0.00139532,51.32747,51.32747,51.32747,51.32747,51.32747,51.32747,51.992912,51.992912
12843,0.00139534,48.57128,48.57128,48.57128,48.57128,48.57128,48.57128,48.57128,48.57128
12844,0.00139536,45.818516,45.818516,45.818516,45.818516,45.818516,45.818516,45.16113,45.16113
12845,0.00139538,42.97791,42.97791,42.97791,42.97791,42.97791,42.97791,41.756588,41.756588
12846,0.00139541,49.411232,51.984917,43.144726,50.46152,48.704334,51.448334,38.354,38.354
12847,0.00139543,34.953785,34.953785,34.953785,34.953785,34.953785,34.953785,34.95361,34.95361
12848,0.00139545,31.48806,31.48806,31.48806,31.48806,31.48806,31.48806,31.566156,31.566156
12849,0.00139547,28.205805,28.205805,28.205805,28.205805,28.205805,28.205805,28.205805,28.205805
12850,0.00139549,25.281399,25.281399,25.281399,25.281399,25.281399,25.281399,24.90014,24.90014
12851,0.00139552,21.271122,21.271122,21.271122,21.271122,21.271122,21.271122,21.678707,21.678707
12852,0.00139554,27.471933,30.380564,24.735607,29.619173,26.938564,30.113327,18.558832,18.558832
12853,0.00139556,15.6530695,15.6530695,15.6530695,15.6530695,15.6530695,15.6530695,15.553218,15.553218
12854,0.00139558,12.701578,12.701578,12.701578,12.701578,12.701578,12.701578,12.67187,12.67187
12855,0.0013956,9.921382,9.921382,9.921382,9.921382,9.921382,9.921382,9.921382,9.921382
12856,0.00139563,6.3725014,6.3725014,6.3725014,6.3725014,6.3725014,6.3725014,7.3000445,7.3000445
12857,0.00139565,4.3366294,4.3366294,4.3366294,4.3366294,4.3366294,4.3366294,4.8098097,4.8098097
12858,0.00139567,8.548826,11.663301,8.327932,10.371361,8.37614,10.781518,2.4560502,2.4560502
12859,0.00139569,0.64893013,0.64893013,0.64893013,0.64893013,0.64893013,0.64893013,0.24511275,0.24511275
12860,0.00139572,-1.9999225,-1.9999225,-1.9999225,-1.9999225,-1.9999225,-1.9999225,-1.8259321,-1.8259321
12861,0.00139574,-3.7609909,-3.7609909,-3.7609909,-3.7609909,-3.7609909,-3.7609909,-3.7609909,-3.7609909
12862,0.00139576,-5.527632,-5.527632,-5.527632,-5.527632,-5.527632,-5.527632,-5.5610394,-5.5610394
12863,0.00139578,-7.226457,-7.226457,-7.226457,-7.226457,-7.226457,-7.226457,-7.2280316,-7.2280316
12864,0.0013958,-5.832743,-2.7344666,-4.4328136,-4.744906,-5.4415164,-4.039834,-8.764409,-8.764409
12865,0.00139583,-10.650717,-10.650717,-10.650717,-10.650717,-10.650717,-10.650717,-10.17017,-10.17017
12866,0.00139585,-11.686355,-11.686355,-11.686355,-11.686355,-11.686355,-11.686355,-11.449712,-11.449712
12867,0.00139587,-12.611332,-12.611332,-12.611332,-12.611332,-12.611332,-12.611332,-12.611332,-12.611332
12868,0.00139589,-13.472986,-13.472986,-13.472986,-13.472986,-13.472986,-13.472986,-13.653325,-13.653325
12869,0.00139591,-14.278774,-14.278774,-14.278774,-14.278774,-14.278774,-14.278774,-14.576421,-14.576421
