,time,baseline,S^ case,S^ case 0,S^ all,S^2 probe 1,S^2 probe all,target,target
12301,0.00138379,-28.862541,-28.862541,-28.862541,-28.862541,-28.862541,-28.862541,-28.711456,-28.711456
12302,0.00138381,-24.545406,-24.545406,-24.545406,-24.545406,-24.545406,-24.545406,-24.440214,-24.440214
12303,0.00138383,-20.014677,-20.014677,-20.014677,-20.014677,-20.014677,-20.014677,-20.014677,-20.014677
12304,0.00138385,-15.402849,-15.402849,-15.402849,-15.402849,-15.402849,-15.402849,-15.453399,-15.453399
12305,0.00138387,-10.732807,-10.732807,-10.732807,-10.732807,-10.732807,-10.732807,-10.775175,-10.775175
12306,0.00138389,-20.14029,-21.711199,-17.896671,-16.95958,-19.991175,-16.591272,-6.0000286,-6.0000286
12307,0.00138391,-1.1955489,-1.1955489,-1.1955489,-1.1955489,-1.1955489,-1.1955489,-1.1455363,-1.1455363
12308,0.00138393,3.7073827,3.7073827,3.7073827,3.7073827,3.7073827,3.7073827,3.772677,3.772677
12309,0.00138395,8.739962,8.739962,8.739962,8.739962,8.739962,8.739962,8.739962,8.739962
12310,0.00138397,13.891625,13.891625,13.891625,13.891625,13.891625,13.891625,13.743381,13.743381
12311,0.00138399,18.984768,18.984768,18.984768,18.984768,18.984768,18.984768,18.767305,18.767305
12312,0.00138401,9.2253685,7.0499907,10.544571,12.798001,8.718644,13.408349,23.800022,23.800022
12313,0.00138403,28.199816,28.199816,28.199816,28.199816,28.199816,28.199816,28.82712,28.82712
12314,0.00138406,34.460854,34.460854,34.460854,34.460854,34.460854,34.460854,33.832493,33.832493
12315,0.00138408,38.804905,38.804905,38.804905,38.804905,38.804905,38.804905,38.804905,38.804905
12316,0.0013841,43.519657,43.519657,43.519657,43.519657,43.519657,43.519657,43.734344,43.734344
12317,0.00138412,48.466724,48.466724,48.466724,48.466724,48.466724,48.466724,48.611298,48.611298
12318,0.00138414,38.32819,35.903015,34.28054,43.014557,37.598465,43.146328,53.425755,53.425755
12319,0.00138416,58.221226,58.221226,58.221226,58.221226,58.221226,58.221226,58.1655,58.1655
12320,0.00138418,62.856895,62.856895,62.856895,62.856895,62.856895,62.856895,62.82053,62.82053
12321,0.0013842,67.38132,67.38132,67.38132,67.38132,67.38132,67.38132,67.38132,67.38132
12322,0.00138422,71.82979,71.82979,71.82979,71.82979,71.82979,71.82979,71.83884,71.83884
12323,0.00138424,76.18435,76.18435,76.18435,76.18435,76.18435,76.18435,76.185036,76.185036
12324,0.00138426,67.40833,64.76424,65.5006,73.1463,64.972206,69.65526,80.413795,80.413795
12325,0.00138428,84.4987,84.4987,84.4987,84.4987,84.4987,84.4987,84.52023,84.52023
12326,0.0013843,88.46699,88.46699,88.46699,88.46699,88.46699,88.46699,88.502174,88.502174
12327,0.00138432,92.358376,92.358376,92.358376,92.358376,92.358376,92.358376,92.358376,92.358376
12328,0.00138434,96.18316,96.18316,96.18316,96.18316,96.18316,96.18316,96.08884,96.08884
12329,0.00138436,99.83387,99.83387,99.83387,99.83387,99.83387,99.83387,99.693825,99.693825
12330,0.00138438,92.52116,91.423584,89.85236,98.334236,90.06976,92.36903,103.17356,103.17356
12331,0.00138441,107.492676,107.492676,107.492676,107.492676,107.492676,107.492676,106.53024,106.53024
12332,0.00138443,110.15357,110.15357,110.15357,110.15357,110.15357,110.15357,109.7656,109.7656
12333,0.00138445,112.87864,112.87864,112.87864,112.87864,112.87864,112.87864,112.87864,112.87864
12334,0.00138447,115.79782,115.79782,115.79782,115.79782,115.79782,115.79782,115.8679,115.8679
12335,0.00138449,118.74154,118.74154,118.74154,118.74154,118.74154,118.74154,118.73044,118.73044
12336,0.00138451,114.313965,111.33788,111.25177,120.119545,110.79384,114.156784,121.46531,121.46531
12337,0.00138453,123.796455,123.796455,123.796455,123.796455,123.796455,123.796455,124.05857,124.05857
12338,0.00138456,126.83002,126.83002,126.83002,126.83002,126.83002,126.83002,126.506325,126.506325
12339,0.00138458,128.81541,128.81541,128.81541,128.81541,128.81541,128.81541,128.81541,128.81541
12340,0.0013846,130.92827,130.92827,130.92827,130.92827,130.92827,130.92827,131.00072,131.00072
12341,0.00138462,133.05324,133.05324,133.05324,133.05324,133.05324,133.05324,133.06589,133.06589
12342,0.00138464,130.59395,128.6774,129.52531,134.85405,126.89257,131.22502,135.01463,135.01463
12343,0.00138466,136.68713,136.68713,136.68713,136.68713,136.68713,136.68713,136.85202,136.85202
12344,0.00138468,138.14735,138.14735,138.14735,138.14735,138.14735,138.14735,138.58444,138.58444
12345,0.00138471,140.21751,140.21751,140.21751,140.21751,140.21751,140.21751,140.21751,140.21751
12346,0.00138473,141.66736,141.66736,141.66736,141.66736,141.66736,141.66736,141.75462,141.75462
12347,0.00138475,143.13727,143.13727,143.13727,143.13727,143.13727,143.13727,143.19579,143.19579
12348,0.00138477,142.67625,141.55705,143.74355,144.62671,138.40044,143.55107,144.54198,144.54198
12349,0.00138479,145.81433,145.81433,145.81433,145.81433,145.81433,145.81433,145.79367,145.79367
12350,0.00138481,146.95943,146.95943,146.95943,146.95943,146.95943,146.95943,146.94772,146.94772
12351,0.00138483,148.00046,148.00046,148.00046,148.00046,148.00046,148.00046,148.00046,148.00046
12352,0.00138485,148.95264,148.95264,148.95264,148.95264,148.95264,148.95264,148.94823,148.94823
12353,0.00138487,149.79926,149.79926,149.79926,149.79926,149.79926,149.79926,149.78683,149.78683
12354,0.00138489,151.44032,150.01483,153.09879,152.10551,146.20178,151.72372,150.51561,150.51561
12355,0.00138492,151.32301,151.32301,151.32301,151.32301,151.32301,151.32301,151.13425,151.13425
12356,0.00138494,151.71863,151.71863,151.71863,151.71863,151.71863,151.71863,151.64134,151.64134
12357,0.00138496,152.03586,152.03586,152.03586,152.03586,152.03586,152.03586,152.03586,152.03586
12358,0.00138498,152.29413,152.29413,152.29413,152.29413,152.29413,152.29413,152.31589,152.31589
12359,0.001385,152.4682,152.4682,152.4682,152.4682,152.4682,152.4682,152.478,152.478
12360,0.00138502,156.18698,155.19652,158.76344,155.86691,150.25993,155.90143,152.52171,152.52171
12361,0.00138504,152.4309,152.4309,152.4309,152.4309,152.4309,152.4309,152.44821,152.44821
12362,0.00138506,152.2229,152.2229,152.2229,152.2229,152.2229,152.2229,152.25291,152.25291
12363,0.00138508,151.93747,151.93747,151.93747,151.93747,151.93747,151.93747,151.93747,151.93747
12364,0.00138511,151.40186,151.40186,151.40186,151.40186,151.40186,151.40186,151.50365,151.50365
12365,0.00138513,150.91792,150.91792,150.91792,150.91792,150.91792,150.91792,150.95042,150.95042
12366,0.00138515,156.44096,155.51837,159.12617,156.02422,150.46048,156.11906,150.27658,150.27658
12367,0.00138517,149.45178,149.45178,149.45178,149.45178,149.45178,149.45178,149.47849,149.47849
12368,0.00138519,148.50458,148.50458,148.50458,148.50458,148.50458,148.50458,148.55661,148.55661
12369,0.00138521,147.51779,147.51779,147.51779,147.51779,147.51779,147.51779,147.51779,147.51779
12370,0.00138524,146.04431,146.04431,146.04431,146.04431,146.04431,146.04431,146.35739,146.35739
12371,0.00138526,144.95679,144.95679,144.95679,144.95679,144.95679,144.95679,145.0759,145.0759
12372,0.00138528,151.93259,150.4382,153.52237,152.59953,146.66585,152.16437,143.67357,143.67357
12373,0.0013853,142.13907,142.13907,142.13907,142.13907,142.13907,142.13907,142.15256,142.15256
12374,0.00138532,140.4577,140.4577,140.4577,140.4577,140.4577,140.4577,140.51755,140.51755
12375,0.00138534,138.7739,138.7739,138.7739,138.7739,138.7739,138.7739,138.7739,138.7739
12376,0.00138536,137.18558,137.18558,137.18558,137.18558,137.18558,137.18558,136.92699,136.92699
12377,0.00138539,134.77519,134.77519,134.77519,134.77519,134.77519,134.77519,134.9819,134.9819
12378,0.00138541,142.8245,141.62352,143.60707,145.0367,138.64487,143.71512,132.9536,132.9536
12379,0.00138543,130.85718,130.85718,130.85718,130.85718,130.85718,130.85718,130.85251,130.85251
12380,0.00138545,128.62048,128.62048,128.62048,128.62048,128.62048,128.62048,128.68163,128.68163
12381,0.00138547,126.431854,126.431854,126.431854,126.431854,126.431854,126.431854,126.431854,126.431854
12382,0.00138549,124.420586,124.420586,124.420586,124.420586,124.420586,124.420586,124.11618,124.11618
12383,0.00138552,121.48408,121.48408,121.48408,121.48408,121.48408,121.48408,121.75071,121.75071
12384,0.00138554,130.56348,128.64973,129.52785,134.76974,126.83632,131.17935,119.338104,119.338104
12385,0.00138556,116.91186,116.91186,116.91186,116.91186,116.91186,116.91186,116.887665,116.887665
12386,0.00138558,114.35878,114.35878,114.35878,114.35878,114.35878,114.35878,114.40622,114.40622
12387,0.0013856,111.89622,111.89622,111.89622,111.89622,111.89622,111.89622,111.89622,111.89622
12388,0.00138562,109.6741,109.6741,109.6741,109.6741,109.6741,109.6741,109.361305,109.361305
12389,0.00138565,106.509094,106.509094,106.509094,106.509094,106.509094,106.509094,106.80735,106.80735
12390,0.00138567,116.0766,113.58744,114.15934,121.03026,112.497246,116.21379,104.238495,104.238495
12391,0.00138569,101.6907,101.6907,101.6907,101.6907,101.6907,101.6907,101.65696,101.65696
12392,0.00138571,99.0258,99.0258,99.0258,99.0258,99.0258,99.0258,99.06736,99.06736
12393,0.00138573,96.47336,96.47336,96.47336,96.47336,96.47336,96.47336,96.47336,96.47336
12394,0.00138576,93.12235,93.12235,93.12235,93.12235,93.12235,93.12235,93.88571,93.88571
12395,0.00138578,91.00117,91.00117,91.00117,91.00117,91.00117,91.00117,91.31003,91.31003
12396,0.0013858,99.665924,98.20531,98.88933,104.27264,96.89503,99.45371,88.74998,88.74998
12397,0.00138582,86.2483,86.2483,86.2483,86.2483,86.2483,86.2483,86.20676,86.20676
12398,0.00138584,83.64895,83.64895,83.64895,83.64895,83.64895,83.64895,83.68112,83.68112
12399,0.00138586,81.17307,81.17307,81.17307,81.17307,81.17307,81.17307,81.17307,81.17307
12400,0.00138589,77.94373,77.94373,77.94373,77.94373,77.94373,77.94373,78.68161,78.68161
12401,0.00138591,75.90649,75.90649,75.90649,75.90649,75.90649,75.90649,76.205055,76.205055
12402,0.00138593,83.62505,82.76368,84.64722,88.84023,81.03128,84.35146,73.74119,73.74119
12403,0.00138595,71.32595,71.32595,71.32595,71.32595,71.32595,71.32595,71.28732,71.28732
12404,0.00138597,68.80772,68.80772,68.80772,68.80772,68.80772,68.80772,68.841286,68.841286
12405,0.00138599,66.400604,66.400604,66.400604,66.400604,66.400604,66.400604,66.400604,66.400604
12406,0.00138602,63.24463,63.24463,63.24463,63.24463,63.24463,63.24463,63.965794,63.965794
12407,0.00138604,61.246075,61.246075,61.246075,61.246075,61.246075,61.246075,61.538548,61.538548
12408,0.00138606,68.84577,67.25187,70.92225,73.44149,65.60871,69.38757,59.121067,59.121067
12409,0.00138608,56.7542,56.7542,56.7542,56.7542,56.7542,56.7542,56.71506,56.71506
12410,0.0013861,54.29114,54.29114,54.29114,54.29114,54.29114,54.29114,54.32224,54.32224
12411,0.00138612,51.942844,51.942844,51.942844,51.942844,51.942844,51.942844,51.942844,51.942844
12412,0.00138615,48.87722,48.87722,48.87722,48.87722,48.87722,48.87722,49.577362,49.577362
12413,0.00138617,46.940926,46.940926,46.940926,46.940926,46.940926,46.940926,47.224094,47.224094
12414,0.00138619,54.34714,52.361847,56.691673,57.865196,52.032803,55.090847,44.880833,44.880833
12415,0.00138621,42.580368,42.580368,42.580368,42.580368,42.580368,42.580368,42.543186,42.543186
12416,0.00138623,40.175934,40.175934,40.175934,40.175934,40.175934,40.175934,40.20725,40.20725
12417,0.00138625,37.86716,37.86716,37.86716,37.86716,37.86716,37.86716,37.86716,37.86716
12418,0.00138627,35.79199,35.79199,35.79199,35.79199,35.79199,35.79199,35.516087,35.516087
12419,0.0013863,32.859783,32.859783,32.859783,32.859783,32.859783,32.859783,33.15256,33.15256
12420,0.00138632,39.57778,38.361107,40.6591,42.794415,37.381096,40.692947,30.776583,30.776583
12421,0.00138634,28.449575,28.449575,28.449575,28.449575,28.449575,28.449575,28.389132,28.389132
12422,0.00138636,25.997713,25.997713,25.997713,25.997713,25.997713,25.997713,25.994356,25.994356
12423,0.00138638,23.597874,23.597874,23.597874,23.597874,23.597874,23.597874,23.597874,23.597874
12424,0.00138641,20.349003,20.349003,20.349003,20.349003,20.349003,20.349003,21.206272,21.206272
12425,0.00138643,18.368279,18.368279,18.368279,18.368279,18.368279,18.368279,18.826876,18.826876
12426,0.00138645,23.825048,24.274792,24.185898,28.112167,23.556458,25.53937,16.465061,16.465061
12427,0.00138647,14.578651,14.578651,14.578651,14.578651,14.578651,14.578651,14.125948,14.125948
12428,0.00138649,12.647801,12.647801,12.647801,12.647801,12.647801,12.647801,11.817111,11.817111
12429,0.00138652,9.533907,9.533907,9.533907,9.533907,9.533907,9.533907,9.533907,9.533907
12430,0.00138654,7.259392,7.259392,7.259392,7.259392,7.259392,7.259392,7.26755,7.26755
12431,0.00138656,4.941698,4.941698,4.941698,4.941698,4.941698,4.941698,5.0058312,5.0058312
12432,0.00138658,11.094605,10.65192,12.468888,13.895115,9.843733,10.929515,2.7355673,2.7355673
12433,0.0013866,0.7415464,0.7415464,0.7415464,0.7415464,0.7415464,0.7415464,0.44772547,0.44772547
12434,0.00138663,-2.1229587,-2.1229587,-2.1229587,-2.1229587,-2.1229587,-2.1229587,-1.8608683,-1.8608683
12435,0.00138665,-4.196806,-4.196806,-4.196806,-4.196806,-4.196806,-4.196806,-4.196806,-4.196806
12436,0.00138667,-6.537217,-6.537217,-6.537217,-6.537217,-6.537217,-6.537217,-6.563505,-6.563505
12437,0.00138669,-8.996609,-8.996609,-8.996609,-8.996609,-8.996609,-8.996609,-8.956328,-8.956328
12438,0.00138671,-3.371596,-3.06745,-2.1870077,-0.03451706,-3.8802485,-3.2513275,-11.363799,-11.363799
12439,0.00138673,-13.488893,-13.488893,-13.488893,-13.488893,-13.488893,-13.488893,-13.769561,-13.769561
12440,0.00138676,-16.45016,-16.45016,-16.45016,-16.45016,-16.45016,-16.45016,-16.155302,-16.155302
12441,0.00138678,-18.501738,-18.501738,-18.501738,-18.501738,-18.501738,-18.501738,-18.501738,-18.501738
12442,0.0013868,-20.739355,-20.739355,-20.739355,-20.739355,-20.739355,-20.739355,-20.792265,-20.792265
12443,0.00138682,-23.026894,-23.026894,-23.026894,-23.026894,-23.026894,-23.026894,-23.015898,-23.015898
12444,0.00138684,-17.910166,-17.168839,-15.880108,-14.673856,-17.819656,-17.216978,-25.169706,-25.169706
12445,0.00138687,-27.888397,-27.888397,-27.888397,-27.888397,-27.888397,-27.888397,-27.257355,-27.257355
12446,0.00138689,-29.549648,-29.549648,-29.549648,-29.549648,-29.549648,-29.549648,-29.289581,-29.289581
12447,0.00138691,-31.281036,-31.281036,-31.281036,-31.281036,-31.281036,-31.281036,-31.281036,-31.281036
12448,0.00138693,-33.19623,-33.19623,-33.19623,-33.19623,-33.19623,-33.19623,-33.249786,-33.249786
12449,0.00138695,-35.20837,-35.20837,-35.20837,-35.20837,-35.20837,-35.20837,-35.212433,-35.212433
12450,0.00138697,-32.470085,-30.016003,-28.833672,-28.74432,-31.125307,-30.837276,-37.18045,-37.18045
12451,0.001387,-39.869522,-39.869522,-39.869522,-39.869522,-39.869522,-39.869522,-39.15921,-39.15921
12452,0.00138702,-41.52594,-41.52594,-41.52594,-41.52594,-41.52594,-41.52594,-41.14627,-41.14627
12453,0.00138704,-43.132843,-43.132843,-43.132843,-43.132843,-43.132843,-43.132843,-43.132843,-43.132843
12454,0.00138706,-44.737682,-44.737682,-44.737682,-44.737682,-44.737682,-44.737682,-45.10721,-45.10721
12455,0.00138708,-46.373642,-46.373642,-46.373642,-46.373642,-46.373642,-46.373642,-47.05252,-47.05252
12456,0.00138711,-44.70186,-42.2676,-39.206234,-41.146404,-42.689335,-42.91839,-48.950714,-48.950714
12457,0.00138713,-50.768066,-50.768066,-50.768066,-50.768066,-50.768066,-50.768066,-50.785675,-50.785675
12458,0.00138715,-52.564365,-52.564365,-52.564365,-52.564365,-52.564365,-52.564365,-52.543488,-52.543488
12459,0.00138717,-54.21341,-54.21341,-54.21341,-54.21341,-54.21341,-54.21341,-54.21341,-54.21341
12460,0.00138719,-55.62627,-55.62627,-55.62627,-55.62627,-55.62627,-55.62627,-55.784943,-55.784943
12461,0.00138722,-57.446083,-57.446083,-57.446083,-57.446083,-57.446083,-57.446083,-57.24783,-57.24783
12462,0.00138724,-55.422688,-54.51776,-51.95892,-53.15124,-53.744926,-55.64244,-58.601837,-58.601837
12463,0.00138726,-59.794605,-59.794605,-59.794605,-59.794605,-59.794605,-59.794605,-59.84964,-59.84964
12464,0.00138728,-60.968082,-60.968082,-60.968082,-60.968082,-60.968082,-60.968082,-60.992706,-60.992706
12465,0.0013873,-62.035187,-62.035187,-62.035187,-62.035187,-62.035187,-62.035187,-62.035187,-62.035187
12466,0.00138733,-63.322395,-63.322395,-63.322395,-63.322395,-63.322395,-63.322395,-62.986115,-62.986115
12467,0.00138735,-64.020195,-64.020195,-64.020195,-64.020195,-64.020195,-64.020195,-63.85379,-63.85379
12468,0.00138737,-64.49071,-62.97962,-62.112347,-62.490807,-62.42921,-66.37788,-64.64676,-64.64676
12469,0.00138739,-65.24282,-65.24282,-65.24282,-65.24282,-65.24282,-65.24282,-65.37259,-65.37259
12470,0.00138741,-65.816536,-65.816536,-65.816536,-65.816536,-65.816536,-65.816536,-66.03592,-66.03592
12471,0.00138744,-66.635284,-66.635284,-66.635284,-66.635284,-66.635284,-66.635284,-66.635284,-66.635284
12472,0.00138746,-67.14821,-67.14821,-67.14821,-67.14821,-67.14821,-67.14821,-67.16702,-67.16702
12473,0.00138748,-67.60863,-67.60863,-67.60863,-67.60863,-67.60863,-67.60863,-67.6221,-67.6221
12474,0.0013875,-70.158295,-68.10033,-68.51405,-68.26052,-67.74739,-72.81946,-67.98636,-67.98636
12475,0.00138752,-68.25687,-68.25687,-68.25687,-68.25687,-68.25687,-68.25687,-68.25296,-68.25296
12476,0.00138754,-68.41839,-68.41839,-68.41839,-68.41839,-68.41839,-68.41839,-68.414825,-68.414825
12477,0.00138757,-68.464874,-68.464874,-68.464874,-68.464874,-68.464874,-68.464874,-68.464874,-68.464874
12478,0.00138759,-68.37384,-68.37384,-68.37384,-68.37384,-68.37384,-68.37384,-68.40506,-68.40506
12479,0.00138761,-68.20428,-68.20428,-68.20428,-68.20428,-68.20428,-68.20428,-68.23953,-68.23953
12480,0.00138763,-72.97253,-70.37183,-71.80788,-71.0918,-70.347084,-76.26539,-67.97684,-67.97684
12481,0.00138765,-67.70439,-67.70439,-67.70439,-67.70439,-67.70439,-67.70439,-67.62601,-67.62601
12482,0.00138768,-67.16878,-67.16878,-67.16878,-67.16878,-67.16878,-67.16878,-67.1951,-67.1951
12483,0.0013877,-66.688995,-66.688995,-66.688995,-66.688995,-66.688995,-66.688995,-66.688995,-66.688995
12484,0.00138772,-66.09375,-66.09375,-66.09375,-66.09375,-66.09375,-66.09375,-66.10916,-66.10916
12485,0.00138774,-65.42291,-65.42291,-65.42291,-65.42291,-65.42291,-65.42291,-65.45633,-65.45633
12486,0.00138776,-70.85266,-68.719505,-69.30035,-68.96813,-68.39938,-73.61624,-64.72952,-64.72952
12487,0.00138779,-63.70074,-63.70074,-63.70074,-63.70074,-63.70074,-63.70074,-63.92679,-63.92679
12488,0.00138781,-62.95628,-62.95628,-62.95628,-62.95628,-62.95628,-62.95628,-63.04886,-63.04886
12489,0.00138783,-62.0972,-62.0972,-62.0972,-62.0972,-62.0972,-62.0972,-62.0972,-62.0972
12490,0.00138785,-61.087906,-61.087906,-61.087906,-61.087906,-61.087906,-61.087906,-61.076447,-61.076447
12491,0.00138787,-59.982605,-59.982605,-59.982605,-59.982605,-59.982605,-59.982605,-59.99417,-59.99417
12492,0.00138789,-65.75951,-64.07224,-63.626133,-63.78398,-63.61186,-67.84286,-58.85794,-58.85794
12493,0.00138792,-57.247765,-57.247765,-57.247765,-57.247765,-57.247765,-57.247765,-57.673615,-57.673615
12494,0.00138794,-56.212006,-56.212006,-56.212006,-56.212006,-56.212006,-56.212006,-56.44754,-56.44754
12495,0.00138796,-55.182648,-55.182648,-55.182648,-55.182648,-55.182648,-55.182648,-55.182648,-55.182648
